"clust","Year","admin1Name","Cases","Cases_SuspectedUnconfirmed","Reports_All","Any_Confirmed_Cases","Source","LabDist","LabTravelTime","TotalPopulation_ByYear","AgriProp_ESA","UrbanProp_ESA","ForestProp_ESA","LGAarea_km2","x","y","PrecipMeanAnnual_2011_2019_CHIRPS","PrecipMeanWettest_2011_2019_CHIRPS","PrecipMeanDriest_2011_2019_CHIRPS","PrecipMonthlyCoefv_2011_2019_CHIRPS","TempMeanAnnual_201119_NOAA","TempMonthlyCoefv_201119_NOAA","CHELSA_TempAnnualMean","CHELSA_TempSeasonality","CHELSA_TempMeanWarmestQ","CHELSA_PrecipTotalAnnual","CHELSA_PrecipSeasonality","CHELSA_PrecipWettestQ","CityTravTime_Mean","HospitalDist_mean_km","HealthFacilityDist_mean_km","TotalPop2015","PopDens2015","TotalUrbanPop2015","TotalRuralPop2015","TotalPop2015_PropUrban","ImprovedHousingPrev_PopWeighted","Cropland_prop_ESA2015","Agri_prop_ESA2015","Urb_prop_ESA2015","Forest_prop_ESA2015","PovertyProp_Mean","PovertyProp_PopWeighted","Hospital_TravelTime","AllHealthFacility_TravelTime","EVI_Mean_20112019","EVI_SD_20112019","EVI_Coefv_20112019"
"16_1",2016,"Gombe",1,15,16,1,"WER",678.28555100875,529.357360839844,1416242.03867768,0.951225786924939,0.00811138014527845,0.00290556900726392,6176.96740678686,11.21755524,10.2720926,907.852692565844,260.142621937241,0.0199511288793483,1.13047706726534,27.76104221344,0.0990744113154202,26.6411844607444,231.922616136919,30.6951507742461,868.450556913882,115.817984243412,684.572942135289,54.7045392769774,13.732305303313,4.337534564054,1377376.59195439,226.714524021775,570515.013194643,806861.578759752,0.414204086614485,0.265619504240045,0.920702179176755,0.953586561743341,0.00570520581113801,0.00290556900726392,0.800167263531159,0.750323291496972,46.3587837219238,31.7078056335449,0.222736030661823,0.0854502231435988,0.383638977895483
"16_1",2017,"Gombe",0,0,0,0,"SitRep_1",436.548518238395,338.620635986328,1461245.44099002,0.950998789346247,0.00841404358353511,0.00290556900726392,6176.96740678686,11.21755524,10.2720926,907.852692565844,260.142621937241,0.0199511288793483,1.13047706726534,27.76104221344,0.0990744113154202,26.6411844607444,231.922616136919,30.6951507742461,868.450556913882,115.817984243412,684.572942135289,54.7045392769774,13.732305303313,4.337534564054,1377376.59195439,226.714524021775,570515.013194643,806861.578759752,0.414204086614485,0.265619504240045,0.920702179176755,0.953586561743341,0.00570520581113801,0.00290556900726392,0.800167263531159,0.750323291496972,46.3587837219238,31.7078056335449,0.222736030661823,0.0854502231435988,0.383638977895483
"16_1",2018,"Gombe",1,14,15,1,"SitRep_2",436.548518238395,338.620635986328,1508095.78875266,0.950317796610169,0.00894370460048426,0.00313256658595642,6176.96740678686,11.21755524,10.2720926,907.852692565844,260.142621937241,0.0199511288793483,1.13047706726534,27.76104221344,0.0990744113154202,26.6411844607444,231.922616136919,30.6951507742461,868.450556913882,115.817984243412,684.572942135289,54.7045392769774,13.732305303313,4.337534564054,1377376.59195439,226.714524021775,570515.013194643,806861.578759752,0.414204086614485,0.265619504240045,0.920702179176755,0.953586561743341,0.00570520581113801,0.00290556900726392,0.800167263531159,0.750323291496972,46.3587837219238,31.7078056335449,0.222736030661823,0.0854502231435988,0.383638977895483
"16_1",2019,"Gombe",3,11,14,1,"SitRep_2",436.548518238395,338.620635986328,1552690.71629386,0.950317796610169,0.00894370460048426,0.00313256658595642,6176.96740678686,11.21755524,10.2720926,907.852692565844,260.142621937241,0.0199511288793483,1.13047706726534,27.76104221344,0.0990744113154202,26.6411844607444,231.922616136919,30.6951507742461,868.450556913882,115.817984243412,684.572942135289,54.7045392769774,13.732305303313,4.337534564054,1377376.59195439,226.714524021775,570515.013194643,806861.578759752,0.414204086614485,0.265619504240045,0.920702179176755,0.953586561743341,0.00570520581113801,0.00290556900726392,0.800167263531159,0.750323291496972,46.3587837219238,31.7078056335449,0.222736030661823,0.0854502231435988,0.383638977895483
"16_2",2012,"Gombe",0,0,0,0,"WER",667.697119582633,554.526489257812,801848.512038276,0.959578282397132,0.000320129759262421,0.0175644527915315,4386.61834385274,11.40860927,9.80461755,990.254813932413,261.654541039246,0.0366643922151091,1.08013970988893,27.4348952929179,0.0931843747141532,26.3279114533205,219.722848893167,30.2923387872955,873.599230028874,107.490086621752,618.50510105871,65.2704523580366,13.4527001349153,4.01584546111104,926069.410687371,211.44683100157,219474.5590284,706594.851658971,0.236995798042283,0.103145755254096,0.873634113027147,0.959194126686017,0.000725627454328154,0.0175644527915315,0.7662841631631,0.76355635185582,56.6475944519043,36.2454071044922,0.254776743705234,0.0993476213716498,0.389939913379971
"16_2",2013,"Gombe",0,0,0,0,"WER",667.697119582633,554.526489257812,826681.952540264,0.959343520573673,0.000469523646918218,0.0175644527915315,4386.61834385274,11.40860927,9.80461755,990.254813932413,261.654541039246,0.0366643922151091,1.08013970988893,27.4348952929179,0.0931843747141532,26.3279114533205,219.722848893167,30.2923387872955,873.599230028874,107.490086621752,618.50510105871,65.2704523580366,13.4527001349153,4.01584546111104,926069.410687371,211.44683100157,219474.5590284,706594.851658971,0.236995798042283,0.103145755254096,0.873634113027147,0.959194126686017,0.000725627454328154,0.0175644527915315,0.7662841631631,0.76355635185582,56.6475944519043,36.2454071044922,0.254776743705234,0.0993476213716498,0.389939913379971
"16_2",2014,"Gombe",0,0,0,0,"WER",667.697119582633,554.526489257812,850450.73741518,0.959322178589722,0.000597575550623186,0.0175644527915315,4386.61834385274,11.40860927,9.80461755,990.254813932413,261.654541039246,0.0366643922151091,1.08013970988893,27.4348952929179,0.0931843747141532,26.3279114533205,219.722848893167,30.2923387872955,873.599230028874,107.490086621752,618.50510105871,65.2704523580366,13.4527001349153,4.01584546111104,926069.410687371,211.44683100157,219474.5590284,706594.851658971,0.236995798042283,0.103145755254096,0.873634113027147,0.959194126686017,0.000725627454328154,0.0175644527915315,0.7662841631631,0.76355635185582,56.6475944519043,36.2454071044922,0.254776743705234,0.0993476213716498,0.389939913379971
"16_2",2015,"Gombe",0,0,0,0,"WER",667.697119582633,554.526489257812,880828.384842157,0.959194126686017,0.000725627454328154,0.0175644527915315,4386.61834385274,11.40860927,9.80461755,990.254813932413,261.654541039246,0.0366643922151091,1.08013970988893,27.4348952929179,0.0931843747141532,26.3279114533205,219.722848893167,30.2923387872955,873.599230028874,107.490086621752,618.50510105871,65.2704523580366,13.4527001349153,4.01584546111104,926069.410687371,211.44683100157,219474.5590284,706594.851658971,0.236995798042283,0.103145755254096,0.873634113027147,0.959194126686017,0.000725627454328154,0.0175644527915315,0.7662841631631,0.76355635185582,56.6475944519043,36.2454071044922,0.254776743705234,0.0993476213716498,0.389939913379971
"16_2",2016,"Gombe",0,0,0,0,"WER",667.697119582633,554.526489257812,907151.686794043,0.959364862557623,0.000853679358033123,0.0175644527915315,4386.61834385274,11.40860927,9.80461755,990.254813932413,261.654541039246,0.0366643922151091,1.08013970988893,27.4348952929179,0.0931843747141532,26.3279114533205,219.722848893167,30.2923387872955,873.599230028874,107.490086621752,618.50510105871,65.2704523580366,13.4527001349153,4.01584546111104,926069.410687371,211.44683100157,219474.5590284,706594.851658971,0.236995798042283,0.103145755254096,0.873634113027147,0.959194126686017,0.000725627454328154,0.0175644527915315,0.7662841631631,0.76355635185582,56.6475944519043,36.2454071044922,0.254776743705234,0.0993476213716498,0.389939913379971
"16_2",2017,"Gombe",0,0,0,0,"SitRep_1",442.794953961267,376.417938232422,937051.601165101,0.959514256445279,0.000853679358033123,0.017756530647089,4386.61834385274,11.40860927,9.80461755,990.254813932413,261.654541039246,0.0366643922151091,1.08013970988893,27.4348952929179,0.0931843747141532,26.3279114533205,219.722848893167,30.2923387872955,873.599230028874,107.490086621752,618.50510105871,65.2704523580366,13.4527001349153,4.01584546111104,926069.410687371,211.44683100157,219474.5590284,706594.851658971,0.236995798042283,0.103145755254096,0.873634113027147,0.959194126686017,0.000725627454328154,0.0175644527915315,0.7662841631631,0.76355635185582,56.6475944519043,36.2454071044922,0.254776743705234,0.0993476213716498,0.389939913379971
"16_2",2018,"Gombe",0,5,5,0,"SitRep_2",442.794953961267,375.277038574219,966859.176834121,0.957422742018098,0.000939047293836435,0.0205523305446474,4386.61834385274,11.40860927,9.80461755,990.254813932413,261.654541039246,0.0366643922151091,1.08013970988893,27.4348952929179,0.0931843747141532,26.3279114533205,219.722848893167,30.2923387872955,873.599230028874,107.490086621752,618.50510105871,65.2704523580366,13.4527001349153,4.01584546111104,926069.410687371,211.44683100157,219474.5590284,706594.851658971,0.236995798042283,0.103145755254096,0.873634113027147,0.959194126686017,0.000725627454328154,0.0175644527915315,0.7662841631631,0.76355635185582,56.6475944519043,36.2454071044922,0.254776743705234,0.0993476213716498,0.389939913379971
"16_2",2019,"Gombe",0,8,8,0,"SitRep_2",442.794953961267,375.277038574219,998717.860010758,0.957422742018098,0.000939047293836435,0.0205523305446474,4386.61834385274,11.40860927,9.80461755,990.254813932413,261.654541039246,0.0366643922151091,1.08013970988893,27.4348952929179,0.0931843747141532,26.3279114533205,219.722848893167,30.2923387872955,873.599230028874,107.490086621752,618.50510105871,65.2704523580366,13.4527001349153,4.01584546111104,926069.410687371,211.44683100157,219474.5590284,706594.851658971,0.236995798042283,0.103145755254096,0.873634113027147,0.959194126686017,0.000725627454328154,0.0175644527915315,0.7662841631631,0.76355635185582,56.6475944519043,36.2454071044922,0.254776743705234,0.0993476213716498,0.389939913379971
"16_3",2012,"Gombe",0,0,0,0,"WER",700.880543808501,551.870483398438,655076.597738743,0.987107478478465,0.000435190599883043,0.000271994124926902,6863.06024505188,11.03103007,10.85260814,840.951302280253,272.355471464549,0.00531870935159389,1.26502559404499,27.0361468950908,0.105228676257486,26.8449504223283,251.108336393683,30.9515362957522,875.649528706084,126.021789692741,764.62822866936,63.1016036234545,19.7700380996957,5.12564137091031,735947.787956524,107.487414211562,110876.59176439,625071.196192133,0.15065823089469,0.110406123341256,0.915437026560226,0.986944282003509,0.000639186193578219,0.000271994124926902,0.874780054905138,0.866432098699303,61.9425277709961,38.3404998779297,0.243938134179946,0.0909711753733729,0.372927241077715
"16_3",2013,"Gombe",0,1,1,0,"WER",700.880543808501,551.870483398438,676077.819159642,0.987053079653479,0.000489589424868423,0.000271994124926902,6863.06024505188,11.03103007,10.85260814,840.951302280253,272.355471464549,0.00531870935159389,1.26502559404499,27.0361468950908,0.105228676257486,26.8449504223283,251.108336393683,30.9515362957522,875.649528706084,126.021789692741,764.62822866936,63.1016036234545,19.7700380996957,5.12564137091031,735947.787956524,107.487414211562,110876.59176439,625071.196192133,0.15065823089469,0.110406123341256,0.915437026560226,0.986944282003509,0.000639186193578219,0.000271994124926902,0.874780054905138,0.866432098699303,61.9425277709961,38.3404998779297,0.243938134179946,0.0909711753733729,0.372927241077715
"16_3",2014,"Gombe",0,1,1,0,"WER",700.880543808501,551.870483398438,697493.53447926,0.986985081122248,0.000557587956100148,0.000271994124926902,6863.06024505188,11.03103007,10.85260814,840.951302280253,272.355471464549,0.00531870935159389,1.26502559404499,27.0361468950908,0.105228676257486,26.8449504223283,251.108336393683,30.9515362957522,875.649528706084,126.021789692741,764.62822866936,63.1016036234545,19.7700380996957,5.12564137091031,735947.787956524,107.487414211562,110876.59176439,625071.196192133,0.15065823089469,0.110406123341256,0.915437026560226,0.986944282003509,0.000639186193578219,0.000271994124926902,0.874780054905138,0.866432098699303,61.9425277709961,38.3404998779297,0.243938134179946,0.0909711753733729,0.372927241077715
"16_3",2015,"Gombe",0,0,0,0,"WER",700.880543808501,551.870483398438,730269.57205151,0.986944282003509,0.000639186193578219,0.000271994124926902,6863.06024505188,11.03103007,10.85260814,840.951302280253,272.355471464549,0.00531870935159389,1.26502559404499,27.0361468950908,0.105228676257486,26.8449504223283,251.108336393683,30.9515362957522,875.649528706084,126.021789692741,764.62822866936,63.1016036234545,19.7700380996957,5.12564137091031,735947.787956524,107.487414211562,110876.59176439,625071.196192133,0.15065823089469,0.110406123341256,0.915437026560226,0.986944282003509,0.000639186193578219,0.000271994124926902,0.874780054905138,0.866432098699303,61.9425277709961,38.3404998779297,0.243938134179946,0.0909711753733729,0.372927241077715
"16_3",2016,"Gombe",0,0,0,0,"WER",700.880543808501,551.870483398438,753001.739690945,0.986713086997321,0.000951979437244156,0.000271994124926902,6863.06024505188,11.03103007,10.85260814,840.951302280253,272.355471464549,0.00531870935159389,1.26502559404499,27.0361468950908,0.105228676257486,26.8449504223283,251.108336393683,30.9515362957522,875.649528706084,126.021789692741,764.62822866936,63.1016036234545,19.7700380996957,5.12564137091031,735947.787956524,107.487414211562,110876.59176439,625071.196192133,0.15065823089469,0.110406123341256,0.915437026560226,0.986944282003509,0.000639186193578219,0.000271994124926902,0.874780054905138,0.866432098699303,61.9425277709961,38.3404998779297,0.243938134179946,0.0909711753733729,0.372927241077715
"16_3",2017,"Gombe",0,0,0,0,"SitRep_1",442.643416673415,361.133728027344,777180.247485638,0.986672287878582,0.00103357767472223,0.000271994124926902,6863.06024505188,11.03103007,10.85260814,840.951302280253,272.355471464549,0.00531870935159389,1.26502559404499,27.0361468950908,0.105228676257486,26.8449504223283,251.108336393683,30.9515362957522,875.649528706084,126.021789692741,764.62822866936,63.1016036234545,19.7700380996957,5.12564137091031,735947.787956524,107.487414211562,110876.59176439,625071.196192133,0.15065823089469,0.110406123341256,0.915437026560226,0.986944282003509,0.000639186193578219,0.000271994124926902,0.874780054905138,0.866432098699303,61.9425277709961,38.3404998779297,0.243938134179946,0.0909711753733729,0.372927241077715
"16_3",2018,"Gombe",1,0,1,1,"SitRep_2",442.643416673415,361.133728027344,803112.736742914,0.98604670139125,0.00103357767472223,0.000271994124926902,6863.06024505188,11.03103007,10.85260814,840.951302280253,272.355471464549,0.00531870935159389,1.26502559404499,27.0361468950908,0.105228676257486,26.8449504223283,251.108336393683,30.9515362957522,875.649528706084,126.021789692741,764.62822866936,63.1016036234545,19.7700380996957,5.12564137091031,735947.787956524,107.487414211562,110876.59176439,625071.196192133,0.15065823089469,0.110406123341256,0.915437026560226,0.986944282003509,0.000639186193578219,0.000271994124926902,0.874780054905138,0.866432098699303,61.9425277709961,38.3404998779297,0.243938134179946,0.0909711753733729,0.372927241077715
"16_3",2019,"Gombe",0,3,3,0,"SitRep_2",442.643416673415,361.133728027344,830643.950722665,0.98604670139125,0.00103357767472223,0.000271994124926902,6863.06024505188,11.03103007,10.85260814,840.951302280253,272.355471464549,0.00531870935159389,1.26502559404499,27.0361468950908,0.105228676257486,26.8449504223283,251.108336393683,30.9515362957522,875.649528706084,126.021789692741,764.62822866936,63.1016036234545,19.7700380996957,5.12564137091031,735947.787956524,107.487414211562,110876.59176439,625071.196192133,0.15065823089469,0.110406123341256,0.915437026560226,0.986944282003509,0.000639186193578219,0.000271994124926902,0.874780054905138,0.866432098699303,61.9425277709961,38.3404998779297,0.243938134179946,0.0909711753733729,0.372927241077715
"17_1",2012,"Imo",0,0,0,0,"WER",162.891019702948,136.90071105957,4747626.52849722,0.63435450208706,0.0101557841383423,0.311139683959451,5073.67925168088,7.06230759,5.57302002,2290.76418550881,411.596946108561,10.706768998202,0.74306568056601,27.1068766276042,0.0383195070505123,25.6033707865169,111.218849572363,27.2142881100117,2233.70015093074,67.9205098104981,1019.23830286768,10.2284468299228,7.84612665006658,2.19741072812088,4948881.45498169,976.040457548148,4328912.89682058,619968.558161112,0.874725518523578,0.576341664289978,0.23796213476446,0.631820214669052,0.0137336016696482,0.311083780560525,0.451345563922688,0.447010952614702,14.6668968200684,7.59383535385132,0.414905931916974,0.0810641925223703,0.195379690398333
"17_1",2013,"Imo",0,0,0,0,"WER",162.891019702948,136.90071105957,4892941.3967298,0.63368366129994,0.0111993142516398,0.311121049493143,5073.67925168088,7.06230759,5.57302002,2290.76418550881,411.596946108561,10.706768998202,0.74306568056601,27.1068766276042,0.0383195070505123,25.6033707865169,111.218849572363,27.2142881100117,2233.70015093074,67.9205098104981,1019.23830286768,10.2284468299228,7.84612665006658,2.19741072812088,4948881.45498169,976.040457548148,4328912.89682058,619968.558161112,0.874725518523578,0.576341664289978,0.23796213476446,0.631820214669052,0.0137336016696482,0.311083780560525,0.451345563922688,0.447010952614702,14.6668968200684,7.59383535385132,0.414905931916974,0.0810641925223703,0.195379690398333
"17_1",2014,"Imo",0,0,0,0,"WER",162.891019702948,136.90071105957,5045761.32014289,0.632546958855098,0.0126528026237329,0.31115831842576,5073.67925168088,7.06230759,5.57302002,2290.76418550881,411.596946108561,10.706768998202,0.74306568056601,27.1068766276042,0.0383195070505123,25.6033707865169,111.218849572363,27.2142881100117,2233.70015093074,67.9205098104981,1019.23830286768,10.2284468299228,7.84612665006658,2.19741072812088,4948881.45498169,976.040457548148,4328912.89682058,619968.558161112,0.874725518523578,0.576341664289978,0.23796213476446,0.631820214669052,0.0137336016696482,0.311083780560525,0.451345563922688,0.447010952614702,14.6668968200684,7.59383535385132,0.414905931916974,0.0810641925223703,0.195379690398333
"17_1",2015,"Imo",0,0,0,0,"WER",162.891019702948,136.90071105957,5193874.63616866,0.631820214669052,0.0137336016696482,0.311083780560525,5073.67925168088,7.06230759,5.57302002,2290.76418550881,411.596946108561,10.706768998202,0.74306568056601,27.1068766276042,0.0383195070505123,25.6033707865169,111.218849572363,27.2142881100117,2233.70015093074,67.9205098104981,1019.23830286768,10.2284468299228,7.84612665006658,2.19741072812088,4948881.45498169,976.040457548148,4328912.89682058,619968.558161112,0.874725518523578,0.576341664289978,0.23796213476446,0.631820214669052,0.0137336016696482,0.311083780560525,0.451345563922688,0.447010952614702,14.6668968200684,7.59383535385132,0.414905931916974,0.0810641925223703,0.195379690398333
"17_1",2016,"Imo",0,1,1,0,"WER",162.891019702948,136.90071105957,5355774.28464243,0.626229874776386,0.0171996124031008,0.313953488372093,5073.67925168088,7.06230759,5.57302002,2290.76418550881,411.596946108561,10.706768998202,0.74306568056601,27.1068766276042,0.0383195070505123,25.6033707865169,111.218849572363,27.2142881100117,2233.70015093074,67.9205098104981,1019.23830286768,10.2284468299228,7.84612665006658,2.19741072812088,4948881.45498169,976.040457548148,4328912.89682058,619968.558161112,0.874725518523578,0.576341664289978,0.23796213476446,0.631820214669052,0.0137336016696482,0.311083780560525,0.451345563922688,0.447010952614702,14.6668968200684,7.59383535385132,0.414905931916974,0.0810641925223703,0.195379690398333
"17_1",2017,"Imo",0,1,1,0,"SitRep_1",162.891019702948,136.90071105957,5519090.93830436,0.625614937388193,0.0176654740608229,0.314195736434109,5073.67925168088,7.06230759,5.57302002,2290.76418550881,411.596946108561,10.706768998202,0.74306568056601,27.1068766276042,0.0383195070505123,25.6033707865169,111.218849572363,27.2142881100117,2233.70015093074,67.9205098104981,1019.23830286768,10.2284468299228,7.84612665006658,2.19741072812088,4948881.45498169,976.040457548148,4328912.89682058,619968.558161112,0.874725518523578,0.576341664289978,0.23796213476446,0.631820214669052,0.0137336016696482,0.311083780560525,0.451345563922688,0.447010952614702,14.6668968200684,7.59383535385132,0.414905931916974,0.0810641925223703,0.195379690398333
