"LGA","Year","CroplandESA_pw","AgricultureESA_pw","UrbanESA_pw","ForestESA_pw"
"Tambuwal","2016",0.860891579440622,0.931247205009973,0.0237967425487336,0
"Tangaza","2016",0.277360499019631,0.607636550421006,0.000878002224617038,0
"Tarauni","2016",0.0146910496064449,0.0486014079232247,0.951398592076775,0
"Tarka","2016",0.581832859619749,0.942556135116662,0.0238590111744411,0.00218805433438429
"Tarmua","2016",0.40036326798274,0.980829210111428,0.0023496199339989,0
"Taura","2016",0.776914404622928,0.905162896512155,0.031652118911339,0
"Tofa","2016",0.945300421906255,0.952953541572919,0.0470221770267103,0
"Toro","2016",0.567697108038596,0.804298837603113,0.0195910983161151,0.0591020310734835
"Toto","2016",0.242926676827601,0.365967629231061,0.0110915576818262,0.506857859626666
"Toungo","2016",0.194343281618563,0.289944306785426,0.0453229247153731,0.530204011168423
"Tsafe","2016",0.936417331745194,0.951673666675807,0.031662815578634,0.000472161092769193
"Tsanyawa","2016",0.941896437841762,0.956693601340972,0.0222748886345432,0
"Tudun Wada","2016",0.905557611616311,0.928012587071561,0.0358258101877187,0.00429727106081533
"Tureta","2016",0.687999918304419,0.893384856005499,0.00137445332924701,0
"Udenu","2016",0.0039117746723288,0.0568020174248564,0.0171685228155348,0.832609003865009
"Udi","2016",0.0194250586977883,0.169185014764466,0.0145378274171594,0.456839659751133
"Udu","2016",0.096826188564322,0.597336416731395,0.266689095028073,0.0948087350170846
"Udung Uko","2016",0.675932097054816,0.738105805317257,0,0.259580124464957
"Ughelli North","2016",0.150912092074558,0.787518261202559,0.156262433911167,0.0320044862582578
"Ughelli South","2016",0.109771158110703,0.680796344080172,0.0271595610643253,0.255512938627982
"Ugwunagbo","2016",0.300286658554674,0.606770138895483,0.0766010019164571,0.274550517051337
"Uhunmwonde","2016",0.761297986617493,0.808993811566464,0.0350514004192992,0.151451847721947
"Ukanafun","2016",0.29235833474362,0.579647702995403,0.0158687050484443,0.397507089848473
"Ukum","2016",0.575903944982421,0.8722570551083,0.0686567649868906,0.00523672852356045
"Ukwa East","2016",0.292849429401758,0.609957435530527,0.0299112168518347,0.346254060545206
"Ukwa West","2016",0.304661312003386,0.572459497819292,0.00838153589560043,0.364611607482155
"Ukwuani","2016",0.559300616399085,0.753043944532084,0.0669046773432985,0.0349561952130667
"Umu-Nneochi","2016",0.0782825991835447,0.336351612918449,0.0015117069315336,0.365988108226003
"Umuahia North","2016",0.355263499916105,0.65945535777955,0.187078571136147,0.132331422103871
"Umuahia South","2016",0.283143878787695,0.757800709260924,0.0253610167351587,0.20436851315146
"Ungogo","2016",0.443666575532936,0.451255500080631,0.548744499919369,0
"Unuimo","2016",0.07759190340269,0.603100490941044,0,0.38046087503061
"Uruan","2016",0.515617688987491,0.684285900830422,0.00290050884386054,0.29776322697525
"Urue-Offong/Oruko","2016",0.654250009445637,0.91314050094433,0.0123490174192887,0.0727960884382383
"Ushongo","2016",0.483485967308173,0.796313996843633,0.0110756686858985,0.0751893930546875
"Ussa","2016",0.0302812310889625,0.112928156637155,0,0.785866747542029
"Uvwie","2016",0.0724797906212529,0.260993650826619,0.649225221708652,0.0579073124389416
"Uyo","2016",0.347993062070528,0.411957581576817,0.547953057148683,0.0366105502212724
"Uzo-Uwani","2016",0.040706239281509,0.145733327375717,0.00161927713380358,0.493058689256966
"Vandeikya","2016",0.472615375139567,0.822874207445633,0.0365098600508834,0.0436365564477161
"Wamako","2016",0.553778392354911,0.697266978565461,0.232809128164537,0
"Wamba","2016",0.105763931856706,0.234446615737151,0.00228185432562962,0.635577878917795
"Warawa","2016",0.904994229012812,0.94654396317721,0.0501397761022815,0
"Warji","2016",0.973982308970199,0.994873601255344,0.00176000236814159,0
"Warri North","2016",0.0502172453232722,0.0682936441973093,0.0148571196372476,0.794823655704275
"Warri South","2016",0.00302007978651387,0.0375745826860931,0.331728730535243,0.494180383908862
"Warri South West","2016",0.00750017913078271,0.0278110251298219,0.0225966857854914,0.815802817829083
"Wasagu/Danko","2016",0.945573470987651,0.963578581366635,0.0315081672506127,0.0000146072254543679
"Wase","2016",0.724109730975658,0.874071884693631,0.0199904928332304,0.0140625937431362
"Wudil","2016",0.859516806240988,0.877735361243958,0.121030054634555,0
"Wukari","2016",0.331442871784981,0.644376687342424,0.0835658803901971,0.114852189754959
"Wurno","2016",0.698257648405055,0.819865790992108,0.0351696118714629,0
"Wushishi","2016",0.610280164186924,0.745251138538778,0.0409000361144172,0.0912988376260883
"Yabo","2016",0.830683243904908,0.862289835407817,0.0214625477367391,0
"Yagba East","2016",0.029407351869901,0.0624545881855796,0.0530729113049476,0.808490606424319
"Yagba West","2016",0.0164377491789564,0.0518090520504194,0.0854093526531529,0.658905863200371
"Yakurr","2016",0.842699479338991,0.891859208535696,0.0700994172702825,0.0248932485660544
"Yala","2016",0.0854847414586828,0.255521482396965,0.0114787961831235,0.302827188426188
"Yamaltu/Deba","2016",0.912695054585701,0.960762419631248,0.00848322284515289,0.00245300179168385
"Yankwashi","2016",0.431044044299326,0.868538974994227,0.009134751969351,0.000439281982525048
"Yauri","2016",0.660801151246433,0.707278131712422,0.244648086320939,0.000965355232983288
"Yenegoa","2016",0.110186677301575,0.23883270476767,0.187284656198215,0.520264259346571
"Yola South","2016",0.589104037757652,0.61130754331064,0.363288913987659,0.000114293761457591
"Yola North","2016",0.201711868223312,0.221954706886769,0.771435302791785,0
"Yorro","2016",0.673990749020648,0.70978429617676,0.182571789663014,0.0663609577447247
"Yunusari","2016",0.155754505147766,0.601702982111902,0,0
"Yusufari","2016",0.177703428755927,0.491274665980995,0,0
"Zaki","2016",0.806227534802311,0.883796536252395,0.0134721243693741,0
"Zango","2016",0.468229625153824,0.796419398995808,0.0697894134916323,0
"Zango-Kataf","2016",0.451283387866236,0.734743055592722,0.00483040192841252,0.0249038546364712
"Zaria","2016",0.611234232649387,0.639734546345815,0.355876820424987,0
"Zing","2016",0.842405018364841,0.883440191479417,0.0769546330890575,0.0235564548505822
"Zurmi","2016",0.61978754710527,0.740755799852095,0.0149366396160428,0
"Zuru","2016",0.803824678106072,0.858825691569274,0.126013934593216,0
"Bakassi","2016",0,0,0,0.948766341513018
"Abadam","2016",0.141534775246124,0.276698635089073,0,0.000134134884961916
"Askira/Uba","2016",0.915100955412269,0.977900444201882,0.0133919283812908,0.00510851320247064
"Bama","2016",0.753730615556732,0.922701370924449,0.00987184801406616,0.000385598096524017
"Bayo","2016",0.954947119299931,0.987536073527579,0.00299976875320503,0
"Biu","2016",0.688217410254609,0.893402781192894,0.0752921544634261,0.00354785038888896
"Chibok","2016",0.947804574574459,0.987024042600292,0.00709343866857493,0
"Damboa","2016",0.845527536846831,0.953772374396757,0.0108715600114895,0.000145319781010966
"Dikwa","2016",0.827062043520979,0.946696087801208,0.0117962355558382,0
"Gubio","2016",0.172422164343585,0.919375670322128,0.0233004089953794,0
"Guzamala","2016",0.110089668496498,0.684674913901079,0,0
"Gwoza","2016",0.680673693366118,0.854258534177327,0.0295274485591197,0.00658110261785468
"Hawul","2016",0.779524427725145,0.964917283028725,0.00625080414510378,0.0021777382709555
"Jere","2016",0.37351949709149,0.471107203994637,0.507334268720315,0.0000832895588148925
"Kaga","2016",0.817614043210901,0.976313849063755,0.0170868166663047,0
"Kala/Balge","2016",0.555286747358548,0.856907215064896,0.00906954412961108,0.000229586051981882
"Konduga","2016",0.785974449476428,0.965640207605397,0.0122233088516345,0.00152762289374707
"Kukawa","2016",0.212660978089706,0.441007031329461,0.0307823277759188,0.0074166122097416
"Kwaya Kusar","2016",0.954225421317885,0.993197990932213,0.00627866737783589,0.000124571851949619
"Mafa","2016",0.784762941852953,0.888562830764151,0.00661066780418619,0.000606522116269811
"Magumeri","2016",0.634285426687104,0.983124868396441,0.0034930488666503,0
"Maiduguri","2016",0.0368177009086499,0.0513171545127026,0.941461162452012,0
"Marte","2016",0.622733699839346,0.878320379816726,0.00270393950209963,0.00720601713335128
"Mobbar","2016",0.206061664930495,0.680425072826024,0,0
"Monguno","2016",0.356606961188399,0.686949990268706,0.0101613315021174,0.0110960146348255
"Ngala","2016",0.5766468034437,0.763102299139828,0.109148999602235,0.000361208287662077
"Nganzai","2016",0.287208893845049,0.888423347987045,0.00499653437100568,0
"Shani","2016",0.908291387892192,0.96990665317612,0.000913932110384054,0.00147719788986475
"Aba North","2017",0.0177355392230734,0.0266262089607817,0.973373791039218,0
"Aba South","2017",0.0604727467266157,0.100332625105346,0.880515114887467,0.0148455665781604
"Abaji","2017",0.270251165384136,0.461065741185895,0.0461333100261852,0.184296573174664
"Abak","2017",0.365648015926028,0.596868756483976,0.0852015788671974,0.313457499002201
"Abakaliki","2017",0.357781691483806,0.699275046756245,0.240834149970699,0.0192235340779204
"Abeokuta North","2017",0.149923104543391,0.477070928337389,0.288984764435348,0.159729694499353
"Abeokuta South","2017",0.0635552500605859,0.105833192737253,0.887919662646653,0
"Abi","2017",0.359091683849414,0.80657817667147,0.0220643271071297,0.056305566773338
"Aboh-Mbaise","2017",0.0373070117300751,0.407529798891545,0,0.577744852880935
"Abua/Odual","2017",0.0178671826579928,0.289813804316596,0.0325549596468483,0.669245800357246
"Abuja Municipal","2017",0.300850304352458,0.441253064949312,0.440582877451697,0.0362187725274241
"Adavi","2017",0.0750294867427641,0.134967719886913,0.162806338970705,0.492474003873449
"Ado","2017",0.202136451803413,0.537040713785942,0,0.417789111195446
"Ado-Odo/Ota","2017",0.393393617948935,0.421977290798539,0.501566460285538,0.0761033511969618
"Ado Ekiti","2017",0.0966890134327514,0.435387220571439,0.396080229052239,0.166276877147122
"Afijio","2017",0.369238094541701,0.755671205548154,0.180619763279748,0.028949576015705
"Afikpo North","2017",0.318485938134834,0.755907744326447,0.0697547657435514,0.0727025687369704
"Afikpo South","2017",0.419235728272962,0.828800986655266,0.00221613386471554,0.0823499530334931
"Agaie","2017",0.580823462299409,0.818506542263333,0.0400122186367547,0.0644625337325158
"Agatu","2017",0.262665355044506,0.561982930061947,0.0121385568541835,0.348127595927321
"Agege","2017",0,0,1,0
"Aguata","2017",0.0595960795071144,0.528929791741527,0.0269881280145304,0.257474167854181
"Agwara","2017",0.816480855793866,0.899322545598761,0.00369735047852405,0.00378683027710221
"Ahiazu-Mbaise","2017",0.0524865722413044,0.38373791178692,0.00618475279879867,0.512669668978378
"Ahoada East","2017",0.0510550219334357,0.787391417980003,0.0627121942172066,0.148429462845445
"Ahoada West","2017",0.0405896417894108,0.440966966193941,0.0128810476920003,0.505654057248122
"Aiyedade","2017",0.304892841835585,0.41023027756697,0.0934357968197831,0.493387896771934
"Aiyedire","2017",0.484011226213104,0.804792557124953,0.0693362486251434,0.105335164897867
"Aiyekire (Gbonyin)","2017",0.165304339382541,0.673497116117587,0.058523645896604,0.263614405394152
"Ajaokuta","2017",0.283508584612567,0.362612523518443,0.0634255768552248,0.499184763661937
"Ajeromi-Ifelodun","2017",0,0,1,0
"Ajingi","2017",0.937579861762716,0.986943695012552,0.00796633684960961,0.000403205196574803
"Akamkpa","2017",0.340894355152966,0.562600988428291,0.00682477577969424,0.414439879283376
"Akinyele","2017",0.458983869526614,0.692316179382393,0.256842972226408,0.0360013444414776
"Akko","2017",0.869253933541985,0.88338656526344,0.109197511627903,0
"Akoko-Edo","2017",0.0655211965298862,0.0821598291906777,0.0284564566559846,0.817798458478963
"Akoko North East","2017",0.0594779313827715,0.223567434565838,0.172894028053344,0.593551959299216
"Akoko North West","2017",0.0533033333760362,0.184788235646754,0.0816461480051113,0.728744905171119
"Akoko South East","2017",0.0376955205598788,0.129208575047429,0.0340299102375658,0.824282717338691
"Akoko South West","2017",0.0623460613783826,0.175741834541771,0.113472026088805,0.682334448938337
"Akuku Toru","2017",0,0.000642195163501266,0.0105962403355298,0.904697434591045
"Akure North","2017",0.456614532676733,0.710937979903931,0.122344293984386,0.163349439057824
"Akure South","2017",0.265570236382073,0.349066435469643,0.588139247689609,0.0615870697747469
"Akwanga","2017",0.168922497581983,0.416736422583389,0.0661585869131547,0.150787224635525
"Albasu","2017",0.952508714056671,0.965223013386035,0.0270259472935239,0
"Aleiro","2017",0.544235992445254,0.608419274948943,0.0516488494358068,0.00060867586908678
"Alimosho","2017",0.0159862892601921,0.0184738107174705,0.962267905883328,0.0189110873126235
"Alkaleri","2017",0.697023046236639,0.78199343145505,0.0221588821430825,0.0226264496250106
"Amuwo-Odofin","2017",0.00190302592252902,0.00435718758462928,0.891393849003514,0.0641606763457251
"Anambra East","2017",0.376230451590789,0.51049208892038,0.0795814847411827,0.115247030482879
"Anambra West","2017",0.0429354000574233,0.0952676912527386,0.00794591156295052,0.423087605829263
"Anaocha","2017",0.0415429802963245,0.297648590667994,0.0348176447834828,0.414463557679515
"Andoni","2017",0.0878398676173307,0.112473019149047,0.0252881814973137,0.638047939342445
"Aninri","2017",0.29346279319012,0.653243320533548,0,0.179783591670575
"Aniocha North","2017",0.385199144040835,0.781771903584978,0.032740675244066,0.159157512588862
"Aniocha South","2017",0.570324303531863,0.69920510585887,0.0415135332996979,0.182497534725544
"Anka","2017",0.917986778258246,0.95655765580454,0.0193938939540827,0.000191875792713855
"Ankpa","2017",0.0571017662906891,0.238486767654464,0.0832078783720188,0.647226653296714
"Apa","2017",0.126149344125493,0.478385062625298,0.00687854420180334,0.481905421831206
"Apapa","2017",0,0,0.978569577487647,0.00418756039667354
"Ardo-Kola","2017",0.758660696746566,0.833615370046895,0.0125838734060557,0.0503382077248474
"Arewa-Dandi","2017",0.582875274210085,0.850556127502744,0.0137130950924105,0
"Argungu","2017",0.638336519202591,0.835723785961879,0.0603850505474832,0
"Arochukwu","2017",0.51458657464414,0.829720425431649,0.0355548051742965,0.122997177968018
"Asa","2017",0.0360077748880479,0.139249739027681,0.0336242256506861,0.0255197403777324
"Asari-Toru","2017",0,0.000328734476512712,0.0789226712948315,0.800758705458147
"Atakumosa East","2017",0.308897462899286,0.455551788947402,0.0081384866813276,0.53288840153268
"Atakumosa West","2017",0.395042599498088,0.613361836700518,0.0208431877551718,0.362135741178382
"Atiba","2017",0.261330417076779,0.631837214524149,0.155086849152036,0.0588207202616516
"Atigbo","2017",0.0899996826742562,0.275145673264448,0.0151839898432496,0.387064983514152
"Augie","2017",0.755780256800854,0.922871583454895,0,0
"Auyo","2017",0.666844689415395,0.913957727723327,0.0277924453871329,0.0000790648986806319
"Awe","2017",0.405105173011203,0.587757659415165,0.00698723655769069,0.161820986883594
"Awgu","2017",0.097003284893433,0.383071305009912,0.00631513114256069,0.506964111656551
"Awka North","2017",0.0997802963409903,0.284857462983301,0.0125085355603855,0.263877859954354
"Awka South","2017",0.106069388936669,0.222421348703262,0.294767755316466,0.227114061882147
"Ayamelum","2017",0.279831792616618,0.379518505110719,0.0264332059188558,0.259767648328116
"Babura","2017",0.68481690935907,0.925782939375656,0.0319885855757758,0
"Badagry","2017",0.227793611414068,0.445878763092649,0.203309291561939,0.183153314689393
"Bade","2017",0.531217109751846,0.737204705290619,0.105807631788912,0
"Bagudo","2017",0.834965905327541,0.882363213180918,0.0044554720005611,0.00196523363660306
"Bagwai","2017",0.906617220443122,0.915914254946744,0.0633875962514427,0
"Akpabuyo","2017",0.433899848181508,0.636155983810463,0.00640085024026837,0.33357574532452
"Bakori","2017",0.942855060543049,0.943485628394577,0.0558941428289539,0
"Bakura","2017",0.896232521398033,0.937667294301402,0.0285380684172359,0
"Balanga","2017",0.865606632004877,0.96942323994155,0,0.0143983512976259
"Bali","2017",0.233526102283266,0.404201121923134,0.0154438932621059,0.40864557280129
"Barikin Ladi","2017",0.48581920901912,0.767900374201602,0.0190872764805262,0.0270867179335523
"Baruten","2017",0.0462559010167214,0.114705257470685,0.0105992159041866,0.528066772413092
"Bassa_Kogi","2017",0.263240687323794,0.360748929186362,0.00723615303613573,0.546028660363995
"Bassa_Plateau","2017",0.65797568849201,0.852336547780666,0.0315885411686256,0.0317459382392703
"Batagarawa","2017",0.396698705346744,0.613213353449172,0.115689338752444,0
"Batsari","2017",0.609083379111482,0.700297313042856,0.0292611620208959,0
"Bauchi","2017",0.660681799355819,0.719165289743042,0.272417585244928,0.00278845698541917
"Baure","2017",0.387835020603236,0.938157748363055,0.00145191491518239,0
"Bebeji","2017",0.898674316827117,0.924885363745079,0.0566283584588105,0.00013123800714176
"Bekwara","2017",0.135941107787701,0.554406805457,0.00118348804481387,0.174627749972099
"Bende","2017",0.423415588962644,0.854136775240452,0.00389846244863325,0.0998732151308095
"Biase","2017",0.487430302687758,0.734958301973272,0.00115747401110135,0.205249533646613
"Bichi","2017",0.88598840522162,0.89648035035228,0.0834580700712334,0
"Bida","2017",0.234513471100315,0.237806356862321,0.762193643137679,0
"Billiri","2017",0.903770868611186,0.929839322322746,0.0648876538046107,0
"Bindawa","2017",0.848061779914166,0.898570809659727,0.0311105052360923,0
"Binji","2017",0.485346264587127,0.864154536469028,0.00599587549741928,0
"Biriniwa","2017",0.300686749316748,0.904420727891436,0.00141988393156668,0.000127019146380316
"Birni Kudu","2017",0.972473380753501,0.977490600538555,0.0201102514317701,0
"Birnin-Gwari","2017",0.666884473443285,0.818392303848353,0.0151558020350189,0.0264489103939529
"Birnin Kebbi","2017",0.651958686421994,0.80122385915674,0.116727332173263,0
"Birnin Magaji","2017",0.897293186176419,0.913465938086258,0.0179451728837478,0
"Bodinga","2017",0.840341775610794,0.912483029948954,0.0309576843034754,0
"Bogoro","2017",0.922869820304207,0.999990029411424,0,0.00000997058857645645
"Boki","2017",0.0295276330338596,0.111989663328865,0.00405175106690389,0.875181833314507
"Bokkos","2017",0.431024037568007,0.857836091553998,0.0157949723436288,0.0626760687847363
"Boluwaduro","2017",0.29159051469197,0.625510996774957,0.0731351477283717,0.235220483945118
"Bomadi","2017",0.140903519101632,0.292385375774454,0.0524420674673546,0.55804496427
"Bonny","2017",0.0503257559473973,0.0585814695779401,0.0887336515867524,0.613475797349617
"Borgu","2017",0.401235950046672,0.444112078449468,0.0166626133819012,0.14301697610909
"Boripe","2017",0.266493908013444,0.503246618318909,0.199522364703931,0.234240282620138
"Bosso","2017",0.769536293338309,0.840636759688029,0.150207869880608,0.00138933696526966
"Brass","2017",0.0032533060511181,0.00439794108147747,0.0346100784415817,0.864039050910365
"Buji","2017",0.970365675681774,0.996466831186534,0,0
"Bukkuyum","2017",0.972155354031072,0.986447114809666,0.00574169249909856,0
"Bungudu","2017",0.872335959704198,0.876387784431845,0.0455500850005186,0
"Bunkure","2017",0.923789218988169,0.933884911372293,0.0659008164371477,0
"Bunza","2017",0.859431268159628,0.920768788374201,0.0164954254057934,0
"Bursari","2017",0.296036850755894,0.769969991157393,0.000231939467824187,0
"Buruku","2017",0.593994583327202,0.841804486383849,0.0126547389507035,0.0236805180355921
"Burutu","2017",0.0486127684478242,0.10258992207233,0.0137200275618917,0.804633916708993
"Bwari","2017",0.145177713368564,0.243707280510691,0.31223764973686,0.0431958095938315
"Calabar-Municipal","2017",0.275895785812484,0.336212851753709,0.506177293049754,0.115431372338186
"Calabar South","2017",0.030491474662321,0.0435729939681403,0.279904929925433,0.601500752801974
"Chanchaga","2017",0.169071377438654,0.190833413779596,0.807664959600901,0
"Charanchi","2017",0.817932657320382,0.839021022502304,0.0599476070768276,0
"Chikun","2017",0.469145136998264,0.54540284458341,0.351910756906188,0.00257517814080165
"Dala","2017",0,0.00000608918899697119,0.999993910811003,0
"Damaturu","2017",0.587486855556039,0.69927134358543,0.220252656837616,0
"Damban","2017",0.803333379036383,0.955824168697835,0.0331460897517194,0
"Dambatta","2017",0.843845233862041,0.909221675925434,0.0860754942644229,0
"Dan Musa","2017",0.890241596144837,0.894050654412542,0.041624573822837,0
"Dandi","2017",0.922564420380546,0.940469104974631,0.0507858500136122,0
"Dandume","2017",0.885905344584972,0.88608237797663,0.113407406804249,0
"Dange-Shuni","2017",0.756526912004145,0.819536413386865,0.0817736177432772,0
"Danja","2017",0.928729876920597,0.932269604227003,0.0672306553626522,0.000499740410344969
"Darazo","2017",0.908551706632988,0.936992589902773,0.0390795431098847,0.000293090743765966
"Dass","2017",0.771540238932928,0.920702438342754,0.0279130234532674,0.0294749465307465
"Daura","2017",0.367084097923243,0.453807316840081,0.249872240172371,0
"Dawakin Kudu","2017",0.835165090968036,0.893572111102825,0.105344496639293,0
"Dawakin Tofa","2017",0.861121950114316,0.876023562567538,0.123115417936334,0
"Degema","2017",0.00178694770494373,0.0134227420906163,0.0215080965634593,0.747887565628645
"Dekina","2017",0.0327874551337239,0.0558121475346003,0.0619534064760899,0.816685838810744
"Demsa","2017",0.875075768389524,0.934987833577349,0.0149634464361937,0.000154946373177827
"Doguwa","2017",0.719585201366993,0.781269024152882,0.030395026194314,0.066267159364784
"Doma","2017",0.469965161397294,0.668351367501564,0.0573963497039451,0.127781582040603
"Donga","2017",0.170781770200966,0.426742733168854,0.0198595248989343,0.414447439598977
"Dukku","2017",0.913931307490115,0.957401996943212,0.0282545022990517,0
"Njikoka","2017",0.0993742359670555,0.311638758835503,0.0991171223124438,0.137112425749175
"Dutse","2017",0.915156069713129,0.959753957182766,0.0388231515955274,0
"Dutsi","2017",0.483548270739337,0.753157050172373,0.0324909341554145,0
"Dutsin-Ma","2017",0.803426707381398,0.814639240353514,0.137681822841508,0
"Eastern Obolo","2017",0.151799692899493,0.262790583210992,0,0.635694339758475
"Ebonyi","2017",0.300291082618246,0.66976742148377,0.210012818120484,0.0162345445002159
"Edati","2017",0.488381093559965,0.6467212504203,0.00528338930622493,0.157087678902866
"Ede North","2017",0.347752068175822,0.545074267801915,0.306876722150882,0.020210698238144
"Ede South","2017",0.24699268723684,0.553825229702056,0.0634316672383186,0.274691009513694
"Edu","2017",0.503230336999033,0.647139690372999,0.0248866594480982,0.17449692901443
"Efon","2017",0.389217489274882,0.743158374504855,0.0639503483893734,0.180273048199607
"Egbado North","2017",0.749207391685427,0.89177870441523,0.0636770831342717,0.0207870356793017
"Egbado South","2017",0.708776213929816,0.76100168406406,0.183528889425647,0.0519995212490695
"Egbeda","2017",0.215893258558769,0.29793979191953,0.699815570596575,0.00141589760315948
"Egbedore","2017",0.258152918187357,0.609757215632433,0.18173919871977,0.0961089870015487
"Egor","2017",0.111832159160993,0.120671563998762,0.855268914687599,0.0116949511821353
"Ehime-Mbano","2017",0.0177996614379006,0.289822085745553,0.00822248393305457,0.617864417932329
"Ejigbo","2017",0.235418290100311,0.707109092969021,0.137471841276289,0.0708994153431987
"Ekeremor","2017",0.0380314701365804,0.0866093418757971,0.0126853194609568,0.857335310904147
"Eket","2017",0.485673965056993,0.584826167000789,0.269118333210235,0.13232726283078
"Ekiti","2017",0.00693874460969919,0.0255976511728197,0.0458781748273902,0.792912232333792
"Ekiti East","2017",0.0500990229500516,0.255657751083198,0.17114787390184,0.567494274001791
"Ekiti South West","2017",0.388862096672698,0.62463514055005,0.111232911302213,0.259039263606326
"Ekiti West","2017",0.469327424834889,0.730034929563765,0.0836621907782527,0.179420004441596
"Ekwusigo","2017",0.156175036045255,0.525633337674187,0.0592745856999531,0.145872585564346
"Eleme","2017",0.158980534993531,0.52296105028213,0.310117778206463,0.134255619869541
"Emohua","2017",0.105569997516654,0.650154662440142,0.0491730536021457,0.252861526681586
"Emure","2017",0.183491737185853,0.510915539197735,0.0845677802129459,0.399519713964896
"Enugu East","2017",0.0439844374204312,0.162342185970882,0.329781857191808,0.376478013213245
"Enugu North","2017",0.0462386470999261,0.0984756412347757,0.642460185898501,0.188226644996077
"Enugu South","2017",0.0656813809324052,0.103264179596373,0.448022304034495,0.165770780461375
"Epe","2017",0.419415539203002,0.649869885657114,0.104914160126675,0.187807246336315
"Esan Central","2017",0.217986124031586,0.341661791194241,0.0294974387094673,0.566067584609231
"Esan North East","2017",0.114243432372652,0.206738884726832,0.144918708413399,0.611458833710773
"Esan South East","2017",0.43227544920117,0.519680576525811,0.00887176293030894,0.398606390593638
"Esan West","2017",0.433534121551256,0.527036848191832,0.126954603451879,0.320409974399138
"Ese-Odo","2017",0.191715672251887,0.233890976566429,0.0100117537834679,0.733224595488934
"Esit - Eket","2017",0.685145323879408,0.836689271056678,0.00291658308786611,0.153768664021114
"Essien Udim","2017",0.271987327399383,0.612759883330669,0.00517471742512716,0.364334974726596
"Etche","2017",0.196472646258098,0.769964721967231,0.0328061949714773,0.175029828887767
"Ethiope East","2017",0.230010641676545,0.862318531452879,0.102874414144421,0.0143573895036182
"Ethiope West","2017",0.557657284732127,0.651811904763814,0.073311426117463,0.268096653214541
"Eti-Osa","2017",0.0393556916943928,0.0723053662418962,0.789688395760527,0.068943736792255
"Etim Ekpo","2017",0.277888342199488,0.519771507399573,0,0.476236131932735
"Etinan","2017",0.551359287242673,0.829625758883897,0,0.169752323262712
"Etsako Central","2017",0.0727667524438863,0.107709995554226,0.0425115267402549,0.664096273419446
"Etsako East","2017",0.0733465885260532,0.119141075449295,0.062257154343258,0.699713989473296
"Etsako West","2017",0.11781790836693,0.166492004460445,0.164720467153409,0.610108138274182
"Etung","2017",0.0703154965057106,0.18869809145908,0.00792324026933323,0.790906326118791
"Ewekoro","2017",0.774674431293057,0.867077402897634,0.10007990603898,0.00925878964132107
"Ezeagu","2017",0.0374346609746675,0.315913052627085,0.000716258708464867,0.397095296005489
"Ezinihitte","2017",0.0891617697811563,0.603214380458818,0,0.323975510548825
"Ezza North","2017",0.496344592586208,0.942427161429535,0.00345197517198346,0.00372238571206883
"Ezza South","2017",0.311740408905876,0.851500496138778,0.0040948332836486,0.0262632858681627
"Fagge","2017",0.0405500481671555,0.0625986770429236,0.937401322957076,0
"Fakai","2017",0.917693888942036,0.971140121288769,0.00730058510847095,0
"Faskari","2017",0.943772920985285,0.963057231270964,0.0308194773638575,0.000399677744817167
"Fika","2017",0.923029404595785,0.981540219200217,0.006292627976239,0
"Fufore","2017",0.765968974364792,0.872437625414209,0.0293843774656265,0.0263366028619455
"Funakaye","2017",0.872204363456111,0.925449252869568,0.0399198458977524,0.000279386820066687
"Fune","2017",0.647234931076667,0.843227145172894,0.008561528868648,0
"Funtua","2017",0.714685217538535,0.724862714942984,0.269289404775162,0
"Gabasawa","2017",0.885830573450151,0.955537655758304,0.0225040926498885,0
"Gada","2017",0.516733481105112,0.654712286972896,0.00460725421120896,0
"Gagarawa","2017",0.292382887203849,0.812479125537825,0.00583956901497752,0
"Gamawa","2017",0.646853010722148,0.87779010298573,0.0230008447127028,0
"Ganjuwa","2017",0.895480957495044,0.961317738140318,0.0252402072515874,0.00541263414703871
"Ganye","2017",0.627924322743013,0.766046032277714,0.056392832401887,0.12266097678866
"Garki","2017",0.579873748987224,0.856152321329397,0.015101486704192,0
"Garko","2017",0.930507649213086,0.940660691765531,0.0474971804473438,0
"Garum Mallam","2017",0.802571442252709,0.920452708445072,0.0718487342849251,0
"Gashaka","2017",0.0430422736502806,0.120451490041986,0.0139677739355537,0.753436428554236
"Gassol","2017",0.677266143488987,0.826152573900242,0.027797914647628,0.0305702666537179
"Gaya","2017",0.908691234223244,0.928045711770897,0.0658225654580168,0
"Gbako","2017",0.858762842885221,0.954911734553725,0.00812731422991378,0.0123367289655332
"Gboko","2017",0.504430587667715,0.684740241049674,0.224590974413521,0.0362127346328195
"Geidam","2017",0.178378163807885,0.865892689589191,0,0
"Gezawa","2017",0.849241941965393,0.857862552232813,0.139602528207286,0
"Giade","2017",0.923468385375328,0.936191000117522,0.0346603546149174,0
"Gombi","2017",0.855859804087818,0.915874516494642,0.0638922171212212,0.00843074809106077
"Giwa","2017",0.967843635785237,0.978600739429799,0.0209049959363232,0.000123153401576305
"Gokana","2017",0.121543910213478,0.282806017418866,0.186049627455489,0.376012287724064
"Gombe","2017",0.132722981592153,0.157289275447438,0.842710724552562,0
"Girei","2017",0.663040371496512,0.797117570574666,0.119370698361035,0.00561764253521389
