"LGA","Year","CroplandESA_pw","AgricultureESA_pw","UrbanESA_pw","ForestESA_pw"
"32_4","2016",0.716494847330168,0.893577357057658,0.0252645822482796,0.0356312826958256
"33_1","2016",0.0949509081360326,0.319289606279658,0.177382541865689,0.403997211205047
"34_1","2016",0.577164438263892,0.860397784682143,0.00480501985763147,0
"34_2","2016",0.565854645985319,0.689062261793546,0.206649993243816,0
"34_3","2016",0.554699701519243,0.792830731012811,0.0171611613512613,0
"34_4","2016",0.958694484992565,0.984116096434076,0.00754994215370053,0
"34_5","2016",0.805195414366946,0.908206279362849,0.0127975599695267,0
"35_1","2016",0.636291258139606,0.711676220268734,0.140855126595796,0.0317055335024502
"35_2","2016",0.459578235052777,0.619051297090409,0.0207758072940971,0.217874688831255
"35_3","2016",0.108968592131909,0.312977166868646,0.0120384290234385,0.570641480050951
"35_4","2016",0.0414112358735258,0.115404157863921,0.0131452604361765,0.758946995429969
"35_5","2016",0.327433797888425,0.633342505356924,0.0687826175982458,0.125959643649672
"35_6","2016",0.0185123857877626,0.0620828387530645,0.0276951459139542,0.725946967876323
"35_7","2016",0.114483666947064,0.28206100311215,0.0225219251446683,0.539913000849743
"35_8","2016",0.744690654919499,0.782684623823267,0.138233964474652,0.0483917283205092
"36_1","2016",0.560909078645427,0.810804865113718,0.0409902257273669,0
"36_2","2016",0.20204512315158,0.755483641113822,0.0000572939119400526,0
"36_3","2016",0.499259328757034,0.846522084521567,0.105528652202403,0
"36_4","2016",0.686651372767687,0.806381493443374,0.103418768101226,0
"36_5","2016",0.889013939527878,0.92344014397729,0.00823598943430217,0.0000909740367401976
"36_6","2016",0.241025877618598,0.547219373644426,0,0
"36_7","2016",0.354278867803469,0.675255114834229,0.128245130699813,0.000658214581077038
"37_1","2016",0.948527299859549,0.973861714674896,0.011094011322674,0.0000886489326924981
"37_2","2016",0.742121360961027,0.803114802304433,0.0209959704871018,0
"37_3","2016",0.668729453494276,0.762700072357377,0.0453952159532394,0
"37_4","2016",0.836832802275298,0.864360638554194,0.0782090010789561,0.00230310377220257
"37_5","2016",0.881921427887705,0.92644940018152,0.0500220268750531,0
"4_1","2016",0.118936930964837,0.403628670006722,0.134059486097463,0.22385732883912
"5_1","2016",0.712729560379102,0.782419361189294,0.141484305628791,0.00940263292609584
"5_2","2016",0.845379960055883,0.955205616908468,0.0137002028591419,0.0181740578876786
"5_3","2016",0.85075361604857,0.913663952035837,0.0574109504128129,0.0000854250097562293
"5_4","2016",0.715790848102066,0.881861677000869,0.017786510106994,0
"5_5","2016",0.920671309580298,0.973331126188289,0.0160780159114967,0.003872000591728
"5_6","2016",0.940963222187663,0.977751000202263,0.0157010864605395,0
"5_7","2016",0.689863049859085,0.833679926435489,0.0174113206034397,0.047860295777153
"6_1","2016",0.046076687707113,0.11766441004993,0.0589663740529836,0.759621626058842
"7_1","2016",0.0869320794493711,0.310807636986885,0.0495810815039414,0.54212578488142
"7_2","2016",0.200381231333647,0.525221974563842,0.00927470182697332,0.409144177712609
"7_3","2016",0.492350682255923,0.743836031745609,0.0950324830933734,0.0536005604013468
"7_4","2016",0.219117320618711,0.460170313929737,0.163132772947587,0.208688887697687
"7_5","2016",0.344508265156197,0.646243487778156,0.0209058302412318,0.18047625963661
"8_1","2016",0.189934960874349,0.38850773632195,0.0209468565065143,0.00508973828019887
"8_10","2016",0.598820324547154,0.822589435802279,0.00643701850355809,0.0060213346413332
"8_2","2016",0.885812765044221,0.96732483302312,0.0109191115733202,0.00161521336924205
"8_3","2016",0.718068221518181,0.889291321191802,0.0194666369983131,0.00340990464347128
"8_4","2016",0.824796768190496,0.95028398388946,0.026421419790076,0.00189047572479412
"8_5","2016",0.636311818544679,0.838590813992515,0.0545223313110218,0.000228040076360969
"8_6","2016",0.18619519431369,0.821542054581908,0.0137605155155259,0
"8_7","2016",0.206608625684213,0.795705132103923,0.00272280034084463,0
"8_8","2016",0.334115857953019,0.41861076578061,0.564412659551737,0.000303059892474892
"8_9","2016",0.714429197145863,0.980147369239056,0.00943568810671251,0
"9_1","2016",0.453362108053257,0.6841544984062,0.0284870743533856,0.233158600356316
"9_2","2016",0.289891997650013,0.41721395798333,0.13866640633568,0.39137793228984
"9_3","2016",0.0644951094152605,0.230355678838675,0.0207945751035938,0.561058955164006
"1_1","2017",0.268686620657514,0.556855654151208,0.210351696241173,0.192800953105307
"10_1","2017",0.326598990234949,0.703227568392381,0.0987976754642886,0.114733459729957
"10_2","2017",0.123623083507495,0.331177746698255,0.173923551441882,0.428418468852369
"11_1","2017",0.350369671590847,0.783669788446522,0.0369911652134242,0.0535321636534842
"12_1","2017",0.160118449698077,0.211111256230877,0.0619169822428889,0.649114662727841
"12_2","2017",0.411889074629036,0.43223055404637,0.46955244886256,0.088570762442595
"12_3","2017",0.486964955358462,0.57571508778689,0.0483438435246046,0.318105056218758
"13_1","2017",0.198587548898769,0.503971857418853,0.150753880996029,0.33763798478411
"14_1","2017",0.0541161012856632,0.182831101861034,0.10242025290509,0.534967305384438
"15_1","2017",0.327246462498392,0.460019973350708,0.314430848550864,0.0828191063924603
"16_1","2017",0.851868912592184,0.88482366461189,0.0965165369694257,0.00115026734969812
"16_2","2017",0.888756353996818,0.952180796564163,0.0268792563861605,0.00803164521879363
"16_3","2017",0.898728801076666,0.948150626353161,0.0305815628609377,0.000113801645250015
"17_1","2017",0.121828868237655,0.566750814152076,0.0561619841125461,0.323445148496943
"18_1","2017",0.488499758648387,0.786141805867343,0.0678060476830288,0.000967021390419764
"18_2","2017",0.582296848679014,0.864515406714135,0.0478658911566653,0.0000165618536151321
"18_3","2017",0.945781971389952,0.972211884634099,0.0232976437660832,0.0000532155660493326
"19_1","2017",0.666884476428085,0.818392305436018,0.0151558023687788,0.0264489101789492
"19_2","2017",0.420306942428388,0.479806004249111,0.465533493165047,0.00111110850490089
"19_3","2017",0.816913383693918,0.835787976142339,0.162144055629301,0.0000195265303881878
"19_4","2017",0.376773520879515,0.654464396513614,0.01373191072596,0.145276866396913
"19_5","2017",0.289924032280441,0.409901946271644,0.00777991305729091,0.0170150074077054
"19_6","2017",0.834072308140561,0.927461411747011,0.0345812603139689,0.00715758678177348
"2_1","2017",0.652782211239555,0.745619039226554,0.19482920343427,0.00732166430777588
"2_2","2017",0.7172790756173,0.835924484477928,0.0398065804423727,0.0736349299540416
"2_3","2017",0.797042025633221,0.866339368879904,0.0648525319999751,0.0264786981941505
"2_4","2017",0.816449554456039,0.916969546813523,0.0391574970850884,0.0173931765397967
"2_5","2017",0.201499436844647,0.298265091374229,0.0497276069881469,0.519614916119252
"20_1","2017",0.525179852708261,0.548155801845251,0.444868056645761,0.0000101610236035677
"20_2","2017",0.916941982859288,0.930893700331917,0.043874821930349,0.00626583778405907
"20_3","2017",0.888336367092833,0.924905721642133,0.0630683814922462,0.000204090729898179
"21_1","2017",0.906618589587755,0.912253267119753,0.0751156016870121,0.0000686617708512803
"21_2","2017",0.605241854398697,0.717424052496043,0.128171908604286,0.00000821757053324113
"21_3","2017",0.436249029254342,0.712558091128208,0.0803941785550124,0
"22_1","2017",0.652005549394665,0.820299072666478,0.0572878780988157,0.0000365437308415688
"22_2","2017",0.883502380660879,0.922321976696118,0.0158832791288621,0.000919024359110391
"22_3","2017",0.882899056714879,0.93258921899063,0.0291469090911797,0
"22_4","2017",0.890669561259452,0.933268045385459,0.0361066243539279,0.00081499541083174
"22_5","2017",0.893269815952654,0.925332611385455,0.0656130483175082,0.000246660734435587
"23_1","2017",0.116183270858302,0.175337631196781,0.118037873377925,0.5339083001731
"23_2","2017",0.0724370812998432,0.155954653085521,0.0458707494386425,0.743595447782049
"23_3","2017",0.117203110454557,0.19613080509994,0.0438616236115442,0.553922379404381
"23_4","2017",0.0220803655890509,0.051042727599778,0.0603205804909536,0.794906574370102
"24_1","2017",0.0331725005943047,0.0856397038773234,0.495003976464368,0.0331655010209669
"24_2","2017",0.0462559015966802,0.114705258261548,0.0105992160142133,0.528066771755294
"24_3","2017",0.239429702744709,0.320419098981463,0.0547168745928021,0.328353589801105
"24_4","2017",0.0323090013811358,0.114185490813079,0.144568064439336,0.487112101770117
"24_5","2017",0.0734815433335495,0.102090521126071,0.0120820046227306,0.315133821100901
"25_1","2017",0.0461944721381312,0.0648155844918753,0.877036128183161,0.0399489479248428
"26_1","2017",0.517065221970061,0.687193648900624,0.0680511121265681,0.123715668562689
"26_2","2017",0.405105171382244,0.587757657424991,0.00698723722180996,0.161820987794436
"26_3","2017",0.417204430408851,0.593748371664013,0.253597889457776,0.070378233041662
"26_4","2017",0.327465998143802,0.498774607789703,0.0299039969661088,0.352737828513456
"27_1","2017",0.588033699637338,0.707168120860965,0.242736009050201,0.0198665825112855
"27_10","2017",0.940682018383101,0.975396215681473,0.0141579841294693,0.0000676734947145593
"27_2","2017",0.47586649509411,0.525925496953909,0.0143324110946601,0.117993618818302
"27_3","2017",0.474897865412166,0.536147993180989,0.419681634133615,0.0175142106171617
"27_4","2017",0.443012266836114,0.593634006068748,0.0260495032566858,0.178063863464069
"27_5","2017",0.454984391524434,0.619261893513982,0.161032413789438,0.0114361103262445
"27_6","2017",0.818813830355127,0.885041342592147,0.0865173000240236,0.000864502185413332
"27_7","2017",0.420881835174927,0.561090109234085,0.0207080729802435,0.237075913238359
"27_8","2017",0.771339598684658,0.842054179897517,0.0136193862446938,0.0819067900575727
"27_9","2017",0.673716127034789,0.816360845114173,0.0205977882250041,0.0131100142929554
"28_1","2017",0.404641936665122,0.507159731949894,0.403616376930993,0.0663349563040996
"28_2","2017",0.584557098261621,0.721314956527245,0.181125273710222,0.0808726159989465
"29_1","2017",0.181098220734158,0.327201245633785,0.103075074432798,0.556676857195799
"29_2","2017",0.31957598228132,0.443025469559978,0.178061766581539,0.356323674618317
"3_1","2017",0.439289716128026,0.645008930080918,0.0825667692460388,0.255470102050094
"30_1","2017",0.318879633876367,0.509371413341375,0.219639319017159,0.236690529340334
"31_1","2017",0.236093937606397,0.543547813398859,0.201283973851441,0.0246136558767056
"31_2","2017",0.210194674012481,0.277960717095011,0.709584748818538,0.00627744092525579
"31_3","2017",0.0881518260251754,0.247023306477743,0.0640416975326996,0.265314710265804
"31_4","2017",0.282406231951924,0.677669389080691,0.0679865727519602,0.142156946626919
"32_1","2017",0.395042099129246,0.621298086425449,0.231420249391469,0.0322922657963097
"32_2","2017",0.570467203617811,0.867928718470261,0.0289581332104373,0.0444401177438025
"32_3","2017",0.783660267919683,0.906898442505302,0.0291880770953518,0.00827065299584655
"32_4","2017",0.71534300541164,0.892280858224625,0.0270871287641434,0.0352489863718851
"33_1","2017",0.0952097625533826,0.319443909333249,0.179687196453632,0.402008320018805
"34_1","2017",0.580536522577117,0.860897614921285,0.00541226604102255,0
"34_2","2017",0.565330592603172,0.686865892297537,0.210522683397655,0
"34_3","2017",0.556687019120395,0.792399809572892,0.0192031784759764,0
"34_4","2017",0.959089531537258,0.984131772856355,0.00755284063403026,0
"34_5","2017",0.805528987808547,0.908110324407092,0.0133594957761254,0
"35_1","2017",0.641240931460926,0.716202870719144,0.136051490653652,0.0315401542301817
"35_2","2017",0.462736057039577,0.62215637547827,0.0218252526323759,0.213354150133487
"35_3","2017",0.110908571537914,0.31719990196249,0.0126715340116918,0.565424003464742
"35_4","2017",0.0430422732267685,0.120451488697108,0.013967773986584,0.753436429641461
"35_5","2017",0.327199643940642,0.631886984066042,0.0717218387866386,0.123937510773615
"35_6","2017",0.0185052943577367,0.0623676290022621,0.0294352590392948,0.724440123016932
"35_7","2017",0.11726154955605,0.289368641541971,0.0242257128240053,0.534680307305235
"35_8","2017",0.75410076520672,0.791311847199723,0.132250340757416,0.0463937017218882
"36_1","2017",0.5610604706845,0.809213782248432,0.0424364670765438,0
"36_2","2017",0.203746813684585,0.752162820000287,0.0000644846001566202,0
"36_3","2017",0.492563764099093,0.839535373189304,0.111485002215139,0
"36_4","2017",0.681709679282764,0.802646260523657,0.105534753663274,0
"36_5","2017",0.887145867168121,0.921816935367606,0.00903041097786207,0.0000904880674721617
"36_6","2017",0.243585612091306,0.549862318684185,0,0
"36_7","2017",0.352270873632483,0.675616291236475,0.127527650476864,0.000658881098730944
"37_1","2017",0.948391319090615,0.973334454003784,0.0117309840086541,0.0000841769082671371
"37_2","2017",0.742016338368723,0.802807504551778,0.020820027804941,0
"37_3","2017",0.668308946561279,0.761909196527238,0.048305211379994,0
"37_4","2017",0.836014197751547,0.862775906523417,0.0811744492263485,0.0021651680565903
"37_5","2017",0.879589903629235,0.922386614063957,0.0550418012591979,0
"4_1","2017",0.11932948209175,0.404999091123577,0.136811306731158,0.219590397555358
"5_1","2017",0.71352606709127,0.782168818325482,0.143982384157431,0.00913492303690816
"5_2","2017",0.845662572381405,0.953928123441375,0.0153419188775518,0.017869337054034
"5_3","2017",0.847973156045005,0.910201127701186,0.0613047393368458,0.0000838073268053004
"5_4","2017",0.714447017070132,0.880114253017437,0.0196075820752572,0
"5_5","2017",0.920410192336169,0.971984306394013,0.0177813768416544,0.00370222422713488
"5_6","2017",0.94078989784655,0.977310282597051,0.0161735928367965,0
"5_7","2017",0.691319259246036,0.83470430577944,0.0185049391360693,0.0468855085217528
"6_1","2017",0.0464588947716525,0.118710959467052,0.061481321037218,0.756089588787946
"7_1","2017",0.0879520639056768,0.313636020582614,0.0501788248699635,0.538550084378171
"7_2","2017",0.197840027587597,0.522286052765164,0.00964081288747238,0.411652680332997
"7_3","2017",0.492169588540714,0.742742354775739,0.098013422763471,0.052523015251355
"7_4","2017",0.21743560062493,0.458257157566318,0.166269124129258,0.207450153135584
"7_5","2017",0.347709688136282,0.650648953768878,0.0209578565842633,0.177070257664467
"8_1","2017",0.187464354869844,0.387022185152695,0.0248187298137487,0.00498743781967278
"8_10","2017",0.597753138409703,0.821640295615808,0.00703341227848848,0.00576820328749744
"8_2","2017",0.885215913353655,0.965725190878841,0.0127882855423808,0.0016498531235893
"8_3","2017",0.719109636678322,0.891006986067964,0.0224430716772525,0.00336017534346941
"8_4","2017",0.82446365955475,0.94927625764876,0.0276678042006672,0.00183207852877346
"8_5","2017",0.63430140217152,0.834738203006372,0.059458883930806,0.0002130989797016
"8_6","2017",0.187302403012186,0.820208514674126,0.014506974621772,0
"8_7","2017",0.210338198845455,0.797442664076535,0.00278587721346725,0
"8_8","2017",0.334285571579866,0.416826098926533,0.566193634849061,0.000288934713733873
"8_9","2017",0.712641177419359,0.978897405051281,0.0103410976929822,0
"9_1","2017",0.454133144559753,0.684659593041341,0.0306255482577027,0.230147316357644
"9_2","2017",0.292326719536367,0.41972949213118,0.142419089125748,0.385278476494041
"9_3","2017",0.0653273086860003,0.232965201497706,0.0215434258238745,0.558169763321367
"1_1","2018",0.268421358950945,0.556427044598612,0.212434571655671,0.191176221224012
"10_1","2018",0.325225931372449,0.701531305266091,0.102828016075157,0.113818319812297
"10_2","2018",0.123676593402154,0.331884345950712,0.17626976437499,0.425100845696951
"11_1","2018",0.350688077008394,0.783499899686358,0.0379060193052861,0.0534312257011064
"12_1","2018",0.159522694734873,0.210774390880118,0.0625803124849132,0.648791811193938
"12_2","2018",0.413046155653816,0.433367707286565,0.468836845306371,0.0880841782230214
"12_3","2018",0.48732527966341,0.575673422592648,0.0497520137489361,0.318061024717034
"13_1","2018",0.1993893566266,0.506535534795748,0.151154446275532,0.33453423071242
"14_1","2018",0.0538135579230802,0.182390702425074,0.103081425364958,0.534025019592386
"15_1","2018",0.328900736109665,0.462540159715335,0.310891985905025,0.083254314234667
"16_1","2018",0.849049326932955,0.881541303822509,0.100218755189855,0.00120035459308458
"16_2","2018",0.887221622780948,0.950650325671107,0.0282764966811293,0.00803509072885249
"16_3","2018",0.897316689402641,0.946982533960662,0.0319451547765541,0.000114678299183979
"17_1","2018",0.121604510841237,0.567606611934391,0.0569733693155329,0.321892657950545
"18_1","2018",0.487664672833212,0.784719827863824,0.0692764354604886,0.000947248545433325
"18_2","2018",0.581908918668402,0.863286402388019,0.0496018129655067,0.0000162479395598388
"18_3","2018",0.944714173748095,0.971459181814252,0.0240118453543085,0.0000545784181150236
"19_1","2018",0.665994244863687,0.818222038696434,0.0148915974673133,0.0266043748861537
"19_2","2018",0.419568705941141,0.479299166107747,0.465577316918022,0.00109970067752027
"19_3","2018",0.817484457265127,0.836611023642238,0.161315334694033,0.0000190307160664081
"19_4","2018",0.375063912625955,0.653596066499419,0.0134185369951724,0.14507427235388
"19_5","2018",0.290592520191094,0.411136692780135,0.00785702035805341,0.0167995921837349
"19_6","2018",0.833509726651688,0.927654249775812,0.0341399610830556,0.00716157609362006
"2_1","2018",0.652471054306119,0.745455293584944,0.196427660364134,0.0072163354104051
"2_2","2018",0.71773162733002,0.836029943512436,0.0387936183623282,0.0739231334730526
"2_3","2018",0.797167073214018,0.866132728003532,0.0647411470576132,0.0262874154476856
"2_4","2018",0.815787166704268,0.917974374927279,0.0379594522875295,0.0172649742485227
"2_5","2018",0.204140040851906,0.301541688235065,0.0516439912025659,0.515247769537919
"20_1","2018",0.524796960502099,0.547935482143483,0.445149828386905,0.00000951422952648085
"20_2","2018",0.916141978946789,0.930372223592863,0.0439712573248905,0.00639529977741623
"20_3","2018",0.886914866340106,0.923808814534763,0.064381213216753,0.000220574437674298
"21_1","2018",0.907292810351242,0.913009466723315,0.0746618360149645,0.0000677997486036514
"21_2","2018",0.605645576275082,0.716730335950892,0.131230319127111,0.0000077787722929936
"21_3","2018",0.436971478769119,0.70876636665222,0.0846954398415663,0
"22_1","2018",0.639672121321925,0.808619795824486,0.0680747879447278,0.0000362679730213165
"22_2","2018",0.885174422752822,0.923569398325096,0.0162349631939713,0.000887116499613152
"22_3","2018",0.879411765544309,0.929441367468925,0.0326574820735579,0
"22_4","2018",0.887939742742787,0.931325982750051,0.0378551135577056,0.00082536020241847
"22_5","2018",0.893327293996775,0.925726740227213,0.0650691049773544,0.00023892909235497
"23_1","2018",0.117030676113136,0.177012484650685,0.114759633622449,0.535196599978408
"23_2","2018",0.0717919858975336,0.155605869427884,0.0451039905498815,0.744074824274901
"23_3","2018",0.119447840979026,0.198618890516464,0.0444101612691369,0.5531492235762
"23_4","2018",0.0225949044582187,0.052074364428101,0.060715516731933,0.791594733951965
"24_1","2018",0.0333674708805725,0.0864630464486828,0.496765249343486,0.0323704591259831
"24_2","2018",0.0467319999323773,0.116622656666557,0.0118120328860904,0.525995846148625
"24_3","2018",0.241146071926059,0.322824970673906,0.0568405846417475,0.323923674304097
"24_4","2018",0.0322344161857739,0.113723391261081,0.145190720717221,0.484677119846051
"24_5","2018",0.0770057350425824,0.105928262083957,0.0141929060835547,0.31367898725914
"25_1","2018",0.0463825134644156,0.0649189770747834,0.877409179445284,0.0395635298230538
"26_1","2018",0.517307816284579,0.687510123730172,0.0672694352957666,0.123744876898097
"26_2","2018",0.408024591165211,0.590730465059718,0.00696340179197127,0.160171259981482
"26_3","2018",0.420795325264867,0.596758102912865,0.253618442703959,0.0686610995278017
"26_4","2018",0.326597727484469,0.497550553284404,0.0293184167987738,0.354240369389566
"27_1","2018",0.585307621994714,0.704911976253828,0.244898115566708,0.020030412997206
"27_10","2018",0.939568494821118,0.975060957360358,0.014367723798003,0.0000678303147597534
"27_2","2018",0.475928741180539,0.527659568045088,0.0165954594180761,0.116368210286086
"27_3","2018",0.477773282377052,0.539044179509469,0.417635799900231,0.0172585141308915
"27_4","2018",0.444275415955892,0.594076856989961,0.0274414916177992,0.177782098750401
"27_5","2018",0.453199738177645,0.617838532862619,0.162789218800746,0.0117289327113047
"27_6","2018",0.815418207325023,0.881929678701428,0.090535680164552,0.000828968175582627
"27_7","2018",0.419376562293262,0.559135942164391,0.0212619153065267,0.238917559218727
"27_8","2018",0.770302117149704,0.841355941241574,0.0148225456110881,0.0818259898363617
"27_9","2018",0.672600829832529,0.815497469134972,0.0216045124463006,0.0131020701935256
"28_1","2018",0.402736314679674,0.50530205752962,0.406604687238428,0.0655947085751564
"28_2","2018",0.584416726246609,0.719368024248198,0.183206565065311,0.080434134358005
"29_1","2018",0.182125969190225,0.328890649005339,0.104257579458211,0.55349908302393
"29_2","2018",0.322309563359806,0.445503744752958,0.177515699618691,0.354362107342286
"3_1","2018",0.438577214593413,0.644397317646042,0.0843586730379184,0.254345356917623
"30_1","2018",0.318905790529599,0.50982912421534,0.22072258670278,0.235140760479596
"31_1","2018",0.235582264021055,0.542860444764994,0.202721328498662,0.0245902535761698
"31_2","2018",0.212152605640198,0.280408811779421,0.706845075536206,0.00635489813082598
"31_3","2018",0.0885883820385784,0.248063155272077,0.069990660532278,0.261950860483206
"31_4","2018",0.28332313691687,0.677200975103876,0.0708354385799827,0.140469521912075
"32_1","2018",0.395844199807512,0.623252189741188,0.228759434393629,0.0324123051155635
"32_2","2018",0.571377451713029,0.868751447990504,0.0287775261444339,0.0438464166233829
"32_3","2018",0.786399345660575,0.908487518043732,0.0287991463582274,0.00808812279194803
"32_4","2018",0.713709829384847,0.891475922552888,0.0274356853613291,0.0352705746274217
"33_1","2018",0.0952768786981961,0.320221409740447,0.182572004442604,0.398773210344073
"34_1","2018",0.579119268377667,0.861073135196123,0.00572424946947038,0
"34_2","2018",0.562047798376073,0.682776263947295,0.214459963650075,0
"34_3","2018",0.552328359962977,0.789159262746422,0.0203563816257162,0
"34_4","2018",0.958946125434461,0.984096088284805,0.00828418645590441,0
